bc160:81d290c0119ebbf60a83caeba3c636d82a8be135	proof terms for classical derivations
bc160:81d290c0119ebbf60a83caeba3c636d82a8be135	PROOF TERMS FOR CLASSICAL DERIVATIONS
bc160:81f5284021cc5fcaadb29a6bbb5f26dcba26351f	Effective Skyline Cardinality Estimation on Data Streams
bc160:81f5284021cc5fcaadb29a6bbb5f26dcba26351f	Effective Skyline Cardinality Estimation on Data Streams
bc160:82a69575269e8bce9e66561cec7078e3b21ba18a	Space-Efficient Framework for Top-k String Retrieval Problems
bc160:82a69575269e8bce9e66561cec7078e3b21ba18a	Space-Efficient Framework for Top-k String Retrieval Problems ∗
bc160:83e7f18984e0bc6b76f55ca81e51aab4970a4a82	Querying the Unary Negation Fragment with Regular Path Expressions
bc160:83e7f18984e0bc6b76f55ca81e51aab4970a4a82	Querying the Unary Negation Fragment with Regular Path Expressions∗
bc160:83f1c3306df9dd5ff7c44a266cf22041ef3dc985	Viber Encryption Overview
bc160:83f1c3306df9dd5ff7c44a266cf22041ef3dc985	Viber EncryptionOverview
bc160:83f1c3306df9dd5ff7c44a266cf22041ef3dc985	Viber EncryptionOverview
bc160:83f1c3306df9dd5ff7c44a266cf22041ef3dc985	Viber EncryptionOverview
bc160:843daafbc0c705e24883fdc119e529ad457fb2ee	316 10.4 - Coded Pulse Sequences
bc160:843daafbc0c705e24883fdc119e529ad457fb2ee	316 10.4 Coded Pi.& Sequences
bc160:8455afc92e9a6d32832888f81410b16ddfc13f86	Br a i n • Mi n d • Re a l i t y
bc160:8455afc92e9a6d32832888f81410b16ddfc13f86	Toward a Science of Consciousnes - Brain • Mind • Reality
bc160:8618e812783fb12f47066e4dfcc65e57dd5e8d4b	The Linux Kernel Module Programming Guide
bc160:8618e812783fb12f47066e4dfcc65e57dd5e8d4b	The Linux Kernel Module Programming Guide - 2021
bc160:86de5289e6d038bd6a6e9508f82cc10afc073a91	An optimized KE-tableau-based system for reasoning in the description logic DL 4 , ×
bc160:86de5289e6d038bd6a6e9508f82cc10afc073a91	An optimized KE-tableau-based system for reasoning in the description logic DL^(4,x) sub D
bc160:87078cfa394e01b8bcb7f728c1ebfcece607e4d6	DATTATREYA'S Song of the AVADHUT
bc160:87078cfa394e01b8bcb7f728c1ebfcece607e4d6	DATTATREYA'S Song of the AVADHUY
bc160:87bee37d8d191044183dcdd76f921fc11250afc7	8 8v 1 [ m at h. O C ] 1 7 A pr 2 01 8 1 Data-Based Distributionally Robust Stochastic Optimal Power Flow Part I: Methodologies
bc160:87bee37d8d191044183dcdd76f921fc11250afc7	Data-Based Distributionally Robust Stochastic Optimal Power Flow Part I: Methodologies
bc160:88a9dda4912d6f7177820b56f9375a6cd4a148a4	ACM GROUP PRESENTS GÖDEL PRIZE FOR DESIGNING INNOVATIVE ALGORITHMS
bc160:88a9dda4912d6f7177820b56f9375a6cd4a148a4	ACM GROUP PRESENTS GÖDEL PRIZE FOR DESIGNING INNOVATIVE ALGORITHMS - NEW YORK, May 1, 2014
bc160:88abbcde802a441862d63635ca9943b5d65690bf	Book on Logic, Godel, and Zermelo-Frankel Set THeory
bc160:88abbcde802a441862d63635ca9943b5d65690bf	Book on Zermelo-Frankel Set THeory
bc160:88abbcde802a441862d63635ca9943b5d65690bf	Untitled Book on Logic, Godel, and Zermelo-Frankel Set Theory
bc160:88abbcde802a441862d63635ca9943b5d65690bf	Untitled Book on Logic, Godel, and Zermelo-Frankel Set THeory
bc160:897f8d80e3b085e3ad98b29172313ffc4662aaca	On Finding Similar Items in a Stream of Transactions
bc160:897f8d80e3b085e3ad98b29172313ffc4662aaca	On Finding Similar Items in a Stream ofTransactions
bc160:897f8d80e3b085e3ad98b29172313ffc4662aaca	On Finding Similar Items in a Stream ofTransactions
bc160:89892c08c3ef192a12d5b0b9baa20dec9375e894	Approximate CVP∞ in time 2^0.802n
bc160:89892c08c3ef192a12d5b0b9baa20dec9375e894	Approximate CVP∞ in time 20.802n
bc160:89ace354811b7d157341069d9e3742460aa0998b	Mapping the complexity of counting problems
bc160:89ace354811b7d157341069d9e3742460aa0998b	Mapping the Complexity of Counting Problems
bc160:89c390a99d2d58a928b7fa39f06850c066d4b576	MONOTONE GRAPH LIMITS AND QUASIMONOTONE GRAPHS
bc160:89c390a99d2d58a928b7fa39f06850c066d4b576	MONOTONE GRAPH LIMITS AND QUASIMONOTONEGRAPHS
bc160:8a5aabbe90359a545b8fbb01d4f8db221d5602ca	Probabilistically Bounded Staleness for Practical Partial Quorums
bc160:8a5aabbe90359a545b8fbb01d4f8db221d5602ca	Probabilistically Bounded Stalenessfor Practical Partial Quorums
bc160:8b42cb757c8f87181711d5cb9eaf3f8487626723	The Logic in Computer Science Column - Viewpoints on “Logic activities in Europe”, twenty years later
bc160:8b42cb757c8f87181711d5cb9eaf3f8487626723	Viewpoints on “Logic activities in Europe”, twenty years later
bc160:8b9fc469dfe58caab5c7351fde807e0ad838dd7c	Inner and Outer Bounds for the Gaussian Cognitive Interference Channel and New Capacity Results
bc160:8b9fc469dfe58caab5c7351fde807e0ad838dd7c	nner and Outer Bounds for the Gaussian Cognitive Interference Channel and New Capacity Results
bc160:8bdc56af44ec673fb4d1669d85d281e59436ff00	The Who-To-Follow System at Twitter: Algorithms, Impact, and Further Research
bc160:8bdc56af44ec673fb4d1669d85d281e59436ff00	The “Who-To-Follow” System at Twitter: Algorithms, Impact, and Further Research
bc160:8c2c4c6930f4f16ed27b5ac202705ac20a87e688	15-780: Graduate AI - Lecture 3. Logic and SAT
bc160:8c2c4c6930f4f16ed27b5ac202705ac20a87e688	15-780: Graduate AILecture 3. Logic and SAT
bc160:8c8221a3cc52e187635978fdd3b80dee17f9ee48	Ramada Maharshi: Hindu and non-Hindu Interpretations of a Jvanmukta
bc160:8c8221a3cc52e187635978fdd3b80dee17f9ee48	Ramana Maharshi: Hindu and non-Hindu Interpretations of a Jvanmukta
bc160:8c8d56b5a79e8a2e1ffabc83c51ceb3116c0b3e7	A few remarks on Ramsey–Tura´n-type problems
bc160:8c8d56b5a79e8a2e1ffabc83c51ceb3116c0b3e7	Afew remarks on Ramsey–Tura´n-type problems
bc160:8d0f198907abbbbb8932d8dc3eb5af9dd450c534	Frechet Distance with Speed Limits
bc160:8d0f198907abbbbb8932d8dc3eb5af9dd450c534	Fr´echet Distance with Speed Limits
bc160:8d67bf708abcc4cee0f260bbbe21732243f9df6a	2nd World Congress on Logic and Religion Warsaw (June 18–22, 2017)
bc160:8d67bf708abcc4cee0f260bbbe21732243f9df6a	2nd World Congress on Logic and Religion Warsaw (June 18–22, 2017) - The Book of Abstracts
bc160:8d67bf708abcc4cee0f260bbbe21732243f9df6a	2nd World Congress on Logic and Religion Warsaw (June 18–22, 2017) - THe Book of Abstracts
bc160:8dbe8f95f27041b9572be2b78fd2f6e7ab7fb3c5	Causality Reunied
bc160:8dbe8f95f27041b9572be2b78fd2f6e7ab7fb3c5	Causality Reunifed
bc160:8dc1cde3f1eddffe8eb3422a21620ea263ba5559	Principles of Eventual Consistency
bc160:8dc1cde3f1eddffe8eb3422a21620ea263ba5559	Principles ofEventual Consistency
bc160:8ef09a1958ec0b0945d9c649de6dd36ce6383bde	CHAPTER 8 - THE RELATIONAKL DATA MODEL
bc160:8ef09a1958ec0b0945d9c649de6dd36ce6383bde	CHAPTER 8 - THE RELATIONAL DATA MODEL
bc160:8ef5e5b531aca42299d80ffce172bfec7ed29feb	he Dynamic Creation of Induction Rules Using Proof Planning
bc160:8ef5e5b531aca42299d80ffce172bfec7ed29feb	The Dynamic Creation of Induction Rules Using Proof Planning
bc160:8fa529c5c03f02ac4143e52edcd0df037a4366b3	The Robotics Primer
bc160:8fa529c5c03f02ac4143e52edcd0df037a4366b3	The Robotics Primer
bc160:8fa529c5c03f02ac4143e52edcd0df037a4366b3	TheRoboticsPrimer
bc160:90046480fbf5948e67d6ce4cb674a69c4a985e0e	ON A THEOREM OF KALAI AND SAMET - When Do Pure Equilibria Imply a Potential Function?
bc160:90046480fbf5948e67d6ce4cb674a69c4a985e0e	ON A THEOREM OF KALAI AND SAMET Tim Roughgarden (Stanford) When Do Pure Equilibria Imply a Potential Function?
bc160:90978bd4cfbaa648bae0071ed8c0a1984ffcc0df	Which Boolean Functions are Most Informative?
bc160:90978bd4cfbaa648bae0071ed8c0a1984ffcc0df	Which Boolean Functions areMostInformative?
bc160:92076e51fceba2f43775d552ddb09f2e5bd75f3f	he Mechanics of the Grammatical Framework
bc160:92076e51fceba2f43775d552ddb09f2e5bd75f3f	The Mechanics of the Grammatical Framework
bc160:92312f7ec1533ed6a1d9900f863792384c63b9ca	Propagating wave in the flock of self-propelled particles
bc160:92312f7ec1533ed6a1d9900f863792384c63b9ca	Zeta-potential measurement using the Smoluchowski equation and the slope of the current–time relationship in electroosmotic flow
bc160:9249188bc3a9d54a2c0274907aac35a275cb1bc7	History of Mathematic
bc160:9249188bc3a9d54a2c0274907aac35a275cb1bc7	History of Mathematics
bc160:926ab2a92d06836a6b872020522ffd29eef58254	[Chapter] 10 - Statistical Coding
bc160:926ab2a92d06836a6b872020522ffd29eef58254	Chapter 10 - Statistical Coding
bc160:926ed6fe67389f8cd503e097e3c3662447d4d5f9	The Algorithmic Foundations of Differential Privacy
bc160:926ed6fe67389f8cd503e097e3c3662447d4d5f9	The Algorithmic Foundationsof Differential Privacy
bc160:92d864df86947508202700aebb86e0e39974901b	On Communication through a Gaussian Channel with an MMSE Disturbance Constraint
bc160:92d864df86947508202700aebb86e0e39974901b	On Communication through a GaussianChannel with an MMSE Disturbance Constraint
bc160:93f6465a7531f31c903a3eeb3624f47460762be7	SI-TM: Reducing Transactional Memory Abort Rates through Snapshot Isolation
bc160:93f6465a7531f31c903a3eeb3624f47460762be7	SI-TM: Reducing Transactional MemoryAbort Rates through Snapshot Isolation
bc160:941554a0b77de9fb275ce8a66a942156946afd9e	Stronger `2/`2 Compressed Sensing; Without Iterating
bc160:941554a0b77de9fb275ce8a66a942156946afd9e	Stronger l2/l2 Compressed Sensing; Without Iterating
bc160:9433350cc283cec01f55c38a861c53875f0a2eb3	United States Patent Application Publication
bc160:9433350cc283cec01f55c38a861c53875f0a2eb3	United States Patent Application Publication - LOGICAL QUERIES IN A DISTRIBUTED STREAM PROCESSING SYSTEM
bc160:9474a2124e7213d021a911fae519ab5958cba81f	An Average-­‐Case Depth Hierarchy Theorem for Boolean Circuits
bc160:9474a2124e7213d021a911fae519ab5958cba81f	An Average­‐Case Depth Hierarchy Theorem for Boolean Circuits
bc160:947cd2c76babcca26bc2ecb6f5e77e3840414388	Introduction - Lecture slides for Chapter 1 of Deep Learning
bc160:947cd2c76babcca26bc2ecb6f5e77e3840414388	Introduction - Lecture slides for Chapter 1 of Deep Learning www.deeplearningbook.org
bc160:947cd2c76babcca26bc2ecb6f5e77e3840414388	Introduction Lecture slides for Chapter 1 of Deep Learning www.deeplearningbook.org
bc160:9481cb59dff42741009335112fa9fc1daa319a44	On Rich 2-to-1 Games
bc160:9481cb59dff42741009335112fa9fc1daa319a44	On Rich2-to-1Games
bc160:94e5ee9b5c2b0e2b86a12aa0626b5060ec495ef0	Dimension reduction as an optimization problem over a set of generalized functions
bc160:94e5ee9b5c2b0e2b86a12aa0626b5060ec495ef0	imension reduction as an optimization problem over a set of generalized functions
bc160:950c94ed7b35f18ee618a29615ca3b095ba68e3e	DIGITAL CONTROL ENGINEERING
bc160:950c94ed7b35f18ee618a29615ca3b095ba68e3e	DIGITAL CONTROL ENGINEERING - Analysis and Design
bc160:950c94ed7b35f18ee618a29615ca3b095ba68e3e	DIGITAL CONTROL ENGINEERING - Analysis and Design
bc160:95807d1a843ed503855db14a143557cb40dfd431	Anaphora Resolutio
bc160:95807d1a843ed503855db14a143557cb40dfd431	Anaphora Resolution
bc160:965097d24bbaa3b54fa0209945021943c987ce82	Algebraic Number Theory, a Computational Approach
bc160:965097d24bbaa3b54fa0209945021943c987ce82	Algebraic Number Theory,a Computational Approach
bc160:98ccf38c6279646640760b2a6d2f8d185f6308bc	The Creating Subject, the Brouwer-Kripke Schema, and infinite proofs
bc160:98ccf38c6279646640760b2a6d2f8d185f6308bc	The Creating Subject, the Brouwer-Kripke Schema, andinfinite proofs
bc160:9951151f074cefa4fb2f859ad00f4927e08433f6	[Chpter] 6 Estimation of the Parameters of a Random Process
bc160:9951151f074cefa4fb2f859ad00f4927e08433f6	Detection, Estimation, and Modulation Theory, Part III: Radar–Sonar Signal Processing and Gaussian Signals in Noise - [Chapter] 6 Estimation of the Parameters of a Random Process
bc160:9a2934b72edb3ae1a1ebcf705c516a3ecb54ca17	r-wise fractional L-intersecting family
bc160:9a2934b72edb3ae1a1ebcf705c516a3ecb54ca17	r-wise fractionalL-intersecting family
bc160:9a60fc025c724e06fddce22107ddd363f5bc130c	Sample-Based Tree Search with Fixed and Adaptive State
bc160:9a60fc025c724e06fddce22107ddd363f5bc130c	Sample-Based Tree Search with Fixed and Adaptive State Abstractions
bc160:9b1ea850d1e39753b3fa2973874a22e439540958	Datalog with Constraints: A Foundation for Trust Management Languages
bc160:9b1ea850d1e39753b3fa2973874a22e439540958	Datalog with Constraints: A Foundation forTrust Management Languages
bc160:9b4de2d646542f0d37d785d04d8ac36eee4dd783	Ambiguous Language and Consensus
bc160:9b4de2d646542f0d37d785d04d8ac36eee4dd783	Ambiguous Language and Consensus∗
bc160:9b8fb74a5bfbfc8e2c754236791dcc62fe9f2eac	Grothendieck-Teichmuller Lie theory and multiple zeta values
bc160:9b8fb74a5bfbfc8e2c754236791dcc62fe9f2eac	Grothendieck-Teichm¨uller Lie theory and multiple zeta values
bc160:9baae319dd2473b281ffc03b541075f3e3951716	Fibonacci Fervour in Linear Algebra and Quantum Information Theor
bc160:9baae319dd2473b281ffc03b541075f3e3951716	Fibonacci Fervour in Linear Algebra and Quantum Information Theory
bc160:9bad9eee6a8119e1b062a968a572f6e507d96712	Positive measure of KAM tori for finitely differentiable Hamiltonians
bc160:9bad9eee6a8119e1b062a968a572f6e507d96712	Positive measure of KAM tori for finitely differentiable Hamiltonians
bc160:9bad9eee6a8119e1b062a968a572f6e507d96712	Positive measure of KAM tori for finitelydifferentiable Hamiltonians
bc160:9c9a3dd0336cab3e4e79cf8896ac01ea84389958	Bounding quantities related to the packing density of 1( + 1) · · ·2
bc160:9c9a3dd0336cab3e4e79cf8896ac01ea84389958	Bounding quantities related to the packing density of 1( + 1) ··· 2
bc160:9ca6a4c02f18ddcdb2800212e20e4852a7243186	TIME-INCONSISTENT PLANNING: SIMPLE MOTIVATION IS HARD TO FIND
bc160:9ca6a4c02f18ddcdb2800212e20e4852a7243186	TIME-INCONSISTENT PLANNING: SIMPLE MOTIVATION IS HARD TOFIND
bc160:9ca6a4c02f18ddcdb2800212e20e4852a7243186	TIME-INCONSISTENTPLANNING:SIMPLEMOTIVATIONISHARD TOFIND
bc160:9cf8efbd620f0861451505e3de255a7a3804168b	Noncommutative Harmonic Analysis - An Introduction
bc160:9cf8efbd620f0861451505e3de255a7a3804168b	Noncommutative Harmonic Analysis An Introduction
bc160:9e99ca45cb1340aa0a7fe52ec07ca943fd5f5050	Incidence Theory with a Focus on the Polynomial Method
bc160:9e99ca45cb1340aa0a7fe52ec07ca943fd5f5050	Incidence Theorywith a Focus on the Polynomial Method
bc160:9ed9d32680f1b61da3faf999ca8f1e02073e06a4	“I don’t believe in word senses”
bc160:9ed9d32680f1b61da3faf999ca8f1e02073e06a4	“I don’t believe in word senses”∗
bc160:9f4b784c5155e07d27187de4a6a99cce2fd2e4d2	Holder Homeomorphisms and Approximate Nearest Neighbors
bc160:9f4b784c5155e07d27187de4a6a99cce2fd2e4d2	Hölder Homeomorphisms and Approximate Nearest Neighbors
bc160:9f684344736498dce1b68d328881d2e51d73333b	Mastering Regular Expressions
bc160:9f684344736498dce1b68d328881d2e51d73333b	Matsering Regular Expressions
bc160:a027ade267bd1ba2a0f75b45d750020d911d28d0	Polynomizing: Logic Inference in Polynomial Format and the Legacy of Boole
bc160:a027ade267bd1ba2a0f75b45d750020d911d28d0	Polynomizing: Logic Inference in PolynomialFormat and the Legacy of Boole
bc160:a05e189dffa29f9f522fb4cfc9dbeed68d1a4523	An introduction to Profinite Grothendieck-Teichmuller theory
bc160:a05e189dffa29f9f522fb4cfc9dbeed68d1a4523	An introduction to Profinite Grothendieck-Teichm¨uller theory
bc160:a12f1aea915648feac7d2c67878360d4026f61f9	English (Zero-) Relatives and the Competence-Performance Distinction
bc160:a12f1aea915648feac7d2c67878360d4026f61f9	English(Zero-)RelativesandtheCompetence-PerformanceDistinction
bc160:a12f1aea915648feac7d2c67878360d4026f61f9	English(Zero-)RelativesandtheCompetence-PerformanceDistinction
bc160:a137838ce14648de01b3d31f2b64d55106baebbf	Economic and Institutional Implications of Blockchain
bc160:a137838ce14648de01b3d31f2b64d55106baebbf	Economic and Institutional Implications​ ​of​ ​Blockchain
bc160:a137838ce14648de01b3d31f2b64d55106baebbf	Economic and Institutional Implications​ ​of​ ​Blockchain
bc160:a137d5ceed75f6f47e33053c2b71629149c28163	Review of Michael Beaney (ed.) The Oxford Handbook of the History of Analytic Philosophy. Oxford: Oxford University
bc160:a137d5ceed75f6f47e33053c2b71629149c28163	Review ofMichael Beaney (ed.) The Oxford Handbook of the History of Analytic Philosophy. Oxford: Oxford University
bc160:a1df678c45b6f84c1ad43e03fc33618413f52d18	Graph limits and their applications in extremal combinatorics
bc160:a1df678c45b6f84c1ad43e03fc33618413f52d18	Graph limits and their applications in extremal combinatorics∗
bc160:a1f30815c2e9a84b84654aef362519ac1ab38d42	Fast and Deterministic Approximations fork-Cu
bc160:a1f30815c2e9a84b84654aef362519ac1ab38d42	Fast and Deterministic Approximations fork-Cut
bc160:a22d9729726aceeb0dfe61a237071bbd078b781f	Master Thesis - Distributed Cache-Aware Transactions for Polyglot Persistence
bc160:a22d9729726aceeb0dfe61a237071bbd078b781f	Master Thesis - Distributed Cache-Aware Transactions forPolyglot Persistence
bc160:a22d9729726aceeb0dfe61a237071bbd078b781f	Mater Thesis - Distributed Cache-Aware Transactions forPolyglot Persistence
bc160:a386d1dbc1e4c69d157e2f3af197b15a62aedec8	Some combinatorial Sturmian words
bc160:a386d1dbc1e4c69d157e2f3af197b15a62aedec8	Some combinatorial Sturmian words*
bc160:a3dbc5e026f3f2e91f6be3c5a963cca0a8bd53b6	Algebraic Number Theory, a Computational Approach
bc160:a3dbc5e026f3f2e91f6be3c5a963cca0a8bd53b6	Algebraic Number Theory,a Computational Approach
bc160:a443aaae45272e64ab81b0727ced5225b04a0a74	[Itinerary for a Conference on Graph THeory]
bc160:a443aaae45272e64ab81b0727ced5225b04a0a74	welcome to the Twenty-fifth Workshop Cycles and Colourings [Itinerary for a Conference on Graph Theory]
bc160:a443aaae45272e64ab81b0727ced5225b04a0a74	welcome to the Twenty-fifth Workshop Cycles and Colourings [Itinerary for a Conference on Graph THeory]
bc160:a517ab0b1aa21afcadda75f8681842f371811f0a	Ed-Join: An Efficient Algorithm for Similarity Joins With Edit Distance Constraints
bc160:a517ab0b1aa21afcadda75f8681842f371811f0a	Ed-Join: An Efficient AlgorithmforSimilarity Joins With Edit Distance Constraints
bc160:a5eb26f495a3d20d93e0dd879678fc46a3b97fab	[Talk on High Diemnsional Data] Ilya Razenshteyn (MIT CSAIL)
bc160:a5eb26f495a3d20d93e0dd879678fc46a3b97fab	[Talk on High Dimensional Data] Ilya Razenshteyn (MIT CSAIL)
bc160:a6317a887e395c261d0aaf6917ca6b9a54190570	The Book Review Column by William Gasarch
bc160:a6317a887e395c261d0aaf6917ca6b9a54190570	The Book Review Column1 by William Gasarch
bc160:a7baef1cece0ee56a605f114dddf28fac25390be	Data Assimilation – The Schr odinger Perspective
bc160:a7baef1cece0ee56a605f114dddf28fac25390be	Data Assimilation – The Schr ̈odinger Perspective
bc160:a7baef1cece0ee56a605f114dddf28fac25390be	Data Assimilation – The Schrodinger Perspective
bc160:a9604ea14cb4835c95429ba753de0104f5194dd2	A Sparse Regular Approximation Lemma
bc160:a9604ea14cb4835c95429ba753de0104f5194dd2	RANDOM PRIVATE QUANTUM STATES
bc160:aa21f3214703adcae24bd36fa43c6dc5a7c495f8	Sinbad - Leveraging Endpoint Flexibility in Data-Intensive Clusters
bc160:aa21f3214703adcae24bd36fa43c6dc5a7c495f8	Sinbad- Leveraging Endpoint Flexibility in Data-Intensive Clusters
bc160:aa21f3214703adcae24bd36fa43c6dc5a7c495f8	Sinbad- Leveraging Endpoint Flexibility in Data-Intensive Clusters
bc160:aa904c72c94fe3f15e8dd95572dec4df3208131c	The Ancient Secrets - Computer Vision
bc160:aa904c72c94fe3f15e8dd95572dec4df3208131c	THe Ancient Secrets - Computer Vision
bc160:aaa5ea0cfbbc58feffaf6cca2e05e3e94a4259b0	Patterns, Predictions, and Actions
bc160:aaa5ea0cfbbc58feffaf6cca2e05e3e94a4259b0	PATTERNS, PREDICTIONS, AND ACTIONS - A story about machine learning
bc160:aba9397b26acff0e098c4099a6cdd0b986423ae8	Picasso: Analyzing and Characterizing Relational Query Optimizers
bc160:aba9397b26acff0e098c4099a6cdd0b986423ae8	Picasso: Design and Implementation of a Query Optimizer Analyzer
bc160:ad04039b9aa6cb2c9f4134588e46f9e71a5c9830	An interview with FRITZ BAUER - Conducted by Ulf Hashagen
bc160:ad04039b9aa6cb2c9f4134588e46f9e71a5c9830	An interview with FRITZ BAUER Conducted by Ulf Hashagen
bc160:ad201be883a25fcb63bdfc29cf702612d5872112	LINEAR RELATIONS OF REFINED ENUMERATIONS OF ALTERNATING SIGN MATRICES
bc160:ad201be883a25fcb63bdfc29cf702612d5872112	LINEAR RELATIONS OF REFINED ENUMERATIONS OF ALTERNATINGSIGN MATRICES
bc160:ad78f4abea8b1bfc8c059c24add072b53fc3fe22	ADAPTIVE FILTERING - Algorithms and Practical Implementation
bc160:ad78f4abea8b1bfc8c059c24add072b53fc3fe22	ADAPTIVE FILTERING - Algorithms andPracticalImplementation
bc160:ae15476093e1e68271e0c7553ac431ff43bcc84d	Correct Execution of Transactions at Different Isolation Levels
bc160:ae15476093e1e68271e0c7553ac431ff43bcc84d	Correct Execution of Transactions atDifferent Isolation Levels
bc160:ae3a238d42673f822bd214ec7920b1d6f8f87265	hin Servers with Smart Pipes: Designing SoC Accelerators for Memcached
bc160:ae3a238d42673f822bd214ec7920b1d6f8f87265	Thin Servers with Smart Pipes: Designing SoC Accelerators for Memcached
bc160:ae4709ee288d3d99d0171ccb06926558e2b9662e	BCC: Reducing False Aborts in Optimistic Concurrency Control with Low Cost for In-Memory Databases
bc160:ae4709ee288d3d99d0171ccb06926558e2b9662e	BCC: Reducing False Aborts in Optimistic ConcurrencyControl with Low Cost for In-Memory Databases
bc160:aecfdc1560a2ecc6780978d2e35bcb3a3f4cb468	Optimal Incremental Algorithms for Top-k Joins with User-Defined Join Constraints
bc160:aecfdc1560a2ecc6780978d2e35bcb3a3f4cb468	Optimal Incremental Algorithms for Top-kJoins with User-Defined Join Constraints
bc160:af026ade428427eb782e822542d53cafe5707d4b	CodesThe Guide to Secrecyfrom Ancientto Modern Times
bc160:af026ade428427eb782e822542d53cafe5707d4b	Step by Step Towards Creating a Safe Smart Contract: Lessons and Insights from a Cryptocurrency Lab
bc160:afb3ea4726b4dd7b9e8df295099bb71fee9b06fa	Serializable Snapshot Isolation in PostgreSQ
bc160:afb3ea4726b4dd7b9e8df295099bb71fee9b06fa	Serializable Snapshot Isolation in PostgreSQL
bc160:afba6a43b35c4533322a0e35c7abe372744f0157	Let It Flow - Resilient Asymmetric Load Balancing with Flowlet Switching
bc160:afba6a43b35c4533322a0e35c7abe372744f0157	Let It Flow Resilient Asymmetric Load Balancing with Flowlet Switching
bc160:b071ff4ad3ddedb75a98890ab1936e4af68099d9	[LAKE CLIFF TOWER CONDOMINIUM DOCUMENTS]
bc160:b071ff4ad3ddedb75a98890ab1936e4af68099d9	RECEIPT FOR CONDOMINIUM INFORMATION STATEMENT
bc160:b09fe6622d5c1abb991a3af8c1eeafc6947e96ab	Comments on the life and mathematical legacy of Wolfgang Doeblin
bc160:b09fe6622d5c1abb991a3af8c1eeafc6947e96ab	Triangle percolation in mean field random graphs — with PDE
bc160:b0eb95cb4ed543ce59325619b1c8027b42b8072c	United States Patent - ETHOD AND SYSTEM FOR USING MATERIALIZED VIEWS TO EVALUATE QUERIES INVOLVING AGGREGATION
bc160:b0eb95cb4ed543ce59325619b1c8027b42b8072c	United States Patent - METHOD AND SYSTEM FOR USING MATERIALIZED VIEWS TO EVALUATE QUERIES INVOLVING AGGREGATION
bc160:b1156cd6ab328916b8e79fd5e666be620fd6027e	Readings in Database Systems
bc160:b1156cd6ab328916b8e79fd5e666be620fd6027e	Readings in Database Systems - Fifth Edition
bc160:b1156cd6ab328916b8e79fd5e666be620fd6027e	Readings in Database Systems - Fifth Edition (2015)
bc160:b12d2cdcfee871aee221e762d26a330790763a5a	Theories of Consciousness and Death
bc160:b12d2cdcfee871aee221e762d26a330790763a5a	Theories of Consciousness and Journal of Consciousness Exploration & Research Volume 7 Issue 11
bc160:b154ce05fbf862b35841187b5a2b8ffd217b3900	A Few Useful Things to Know About Machine Learning
bc160:b154ce05fbf862b35841187b5a2b8ffd217b3900	Tapping into the “folk knowledge” needed to advance machine learning applications
bc160:b1837278f2dc0fa6a29a48843a7b4478de13e31d	Erdos-Rényi random graphs ˝ + forest fires = self-organized criticality
bc160:b1837278f2dc0fa6a29a48843a7b4478de13e31d	Erdos-Renyi random graphs + forest fires = self-organized criticality
bc160:b1837278f2dc0fa6a29a48843a7b4478de13e31d	Erdos-Rényi random graphs + forest fires = self-organized criticality
bc160:b3183efe682836ebe411f35bdce01aa1c4387273	Mathematical Reasoning - Writing and Proof - Version 2.1
bc160:b3183efe682836ebe411f35bdce01aa1c4387273	Mathermatical Reasoning - Writing and Proof - Version 2.1
bc160:b3776e83c2f73779a1e56c873dcf29f3e9a7be6e	N NUMBERS BADLY APPROXIMABLE BY Q-ADIC RATIONALS
bc160:b3776e83c2f73779a1e56c873dcf29f3e9a7be6e	ON NUMBERS BADLY APPROXIMABLE BY Q-ADIC RATIONALS
bc160:b5596cb3161701df1ad7dbd01d0e79b0fc48b4a5	Confluence & Infinitary Rewriting - A bus tour with twelve stop
bc160:b5596cb3161701df1ad7dbd01d0e79b0fc48b4a5	Confluence & Infinitary Rewriting A bus tour with twelve stop
bc160:b662a64c768cbae32cd346dd05ce51519c8d111d	Efficient and Portabld Combined Random Number Generators
bc160:b662a64c768cbae32cd346dd05ce51519c8d111d	Efficient and Portable Combined Random Number Generators
bc160:b671341bbb3362d9ac290696016d34d29c70d994	The millennium Prize Problems
bc160:b671341bbb3362d9ac290696016d34d29c70d994	The Millennium Prize Problems
bc160:b6e8903e0f836bde1afafbaf1cdc32d49863c112	Handbook of the 6th World Congress and School on Universal Logic
bc160:b6e8903e0f836bde1afafbaf1cdc32d49863c112	Handbook of the 6th World Congress and School on Universal Logic - June 16–26, 2018 - Vichy, France
bc160:b7271b51c92619be471ffb9ba88fde5935e8aa62	Tactical Exploitation - "The Other Way to Pen-Test"
bc160:b7271b51c92619be471ffb9ba88fde5935e8aa62	Tactical Exploitation "The Other Way to Pen-test"
bc160:b7271b51c92619be471ffb9ba88fde5935e8aa62	Tactical Exploitation "The Other Way to Pen-Test"
bc160:b72ae85428a66718abf56177bdd0dc7afb49c899	Cryptography and Coding - 11th IMA International Conference - Cirencester, UK, December 18-20, 2007 - Proceedings
bc160:b72ae85428a66718abf56177bdd0dc7afb49c899	Cryptography and Coding - 11th IMA International Conference - Cirencester, UK, December 18-20, 2007 Proceedings
